"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"158","matching","A2","mhl",10000,2,0.1,0.5,NA,4,0.0136001753081533,0.497838428221299,0.0288166114151929,0.0514745089272666,0.944202347515332
"159","matching","A2","mhl",10000,2,0.1,0.5,NA,5,0.121899625515246,0.227389842195661,0.244815000248789,-0.155810677030156,0.610590361421478
"160","matching","A2","mhl",10000,2,0.1,0.5,NA,6,0.0185281092820595,0.441832752275934,0.0386137353249038,0.0231387489697317,0.860526755582136
"161","matching","A2","mhl",10000,2,0.1,0.5,NA,7,0.0753960236499305,0.27698678333503,0.152098949898897,-0.102080729958776,0.656054296628835
"162","counter-matching","A2","mhl",10000,2,0.1,0.5,1,1,0.164249964134947,0.147157644336288,0.328936274468369,-0.148280111253343,0.442595399925919
"163","counter-matching","A2","mhl",10000,2,0.1,0.5,1,2,2.7945979242161e-05,0.633043255903529,7.40106418217718e-05,0.319962556301621,0.946123955505436
"164","counter-matching","A2","mhl",10000,2,0.1,0.5,1,3,1.1045248499264e-05,0.693147180559946,3.19807530368648e-05,0.366486516469936,1.01980784464995
"165","counter-matching","A2","mhl",10000,2,0.1,0.5,1,4,6.20262498752799e-05,0.620387825839047,0.000158657605282907,0.298465176840563,0.94231047483753
"166","counter-matching","A2","mhl",10000,2,0.1,0.5,1,5,0.0114741539114374,0.348306694268123,0.0236456555893025,0.0466198438436162,0.64999354469263
"167","counter-matching","A2","mhl",10000,2,0.1,0.5,1,6,0.0124133900740828,0.350860974073209,0.0255741492667152,0.0428481892139106,0.658873758932507
"168","counter-matching","A2","mhl",10000,2,0.1,0.5,1,7,0.000969864056451497,0.477438607723565,0.00214011078434928,0.172636590943195,0.782240624503935
"169","matching","A1","mhl",50000,2,0.01,0.1,NA,1,0.0047657319037,0.551176919210605,0.0104716470895437,0.129165598870734,0.973188239550475
"170","matching","A1","mhl",50000,2,0.01,0.1,NA,2,0.000710797015710973,0.637577328754889,0.00170785641802048,0.239204143800055,1.03595051370972
"171","matching","A1","mhl",50000,2,0.01,0.1,NA,3,0.00819753592459616,0.489548225304722,0.0174919446189727,0.0857536799804088,0.893342770629035
"172","matching","A1","mhl",50000,2,0.01,0.1,NA,4,0.0512352174298747,0.336472236621157,0.104095389777033,-0.0692788563635915,0.742223329605906
"173","matching","A1","mhl",50000,2,0.01,0.1,NA,5,0.0345110879917281,0.371563556432242,0.0706287658118762,-0.031262112002632,0.774389224867116
"174","matching","A1","mhl",50000,2,0.01,0.1,NA,6,0.00452461692358241,0.515813165246999,0.00983791043206551,0.124186203974913,0.907440126519085
"175","matching","A1","mhl",50000,2,0.01,0.1,NA,7,0.578489011815138,-0.0392207131530334,0.84303190650644,-0.427426051220599,0.348984624914533
"176","counter-matching","A1","mhl",50000,2,0.01,0.1,1,1,0.0250997502282972,0.369360103465828,0.0515140461635464,-0.00242640500178465,0.74114661193344
"177","counter-matching","A1","mhl",50000,2,0.01,0.1,1,2,0.00872190076801982,0.42488319396352,0.0183030362179865,0.071935330909314,0.777831057017726
"178","counter-matching","A1","mhl",50000,2,0.01,0.1,1,3,0.000159108590157553,0.75377180237638,0.000437827649722071,0.333607989527764,1.173935615225
"179","counter-matching","A1","mhl",50000,2,0.01,0.1,1,4,0.0171320038674345,0.413187154200918,0.035556189585869,0.0279137212779718,0.798460587123864
"180","counter-matching","A1","mhl",50000,2,0.01,0.1,1,5,0.0968232156346103,0.242561637171312,0.194739181426835,-0.124074542776347,0.60919781711897
"181","counter-matching","A1","mhl",50000,2,0.01,0.1,1,6,0.00928806949647831,0.432864082293983,0.0195093921085487,0.0696258714972857,0.79610229309068
"182","counter-matching","A1","mhl",50000,2,0.01,0.1,1,7,0.678049033110175,-0.0855221733802122,0.64400292574645,-0.448251016603519,0.277206669843094
"183","matching","A2","mhl",50000,2,0.01,0.1,NA,1,0.000577668594576641,0.709676479490362,0.00146021160582185,0.272614284916896,1.14673867406383
