"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"143","matching","A1","ps",50000,20,0.01,0.5,NA,3,0.331677513488636,0.0631789016145653,0.663407563375508,-0.221344465749661,0.347702268978791
"144","matching","A1","ps",50000,20,0.01,0.5,NA,4,0.310744224002203,0.0696799206241665,0.621558991563651,-0.206978302278528,0.346338143526861
"145","matching","A1","ps",50000,20,0.01,0.5,NA,5,0.262775826406897,0.0896121586093412,0.525690178019303,-0.187155827527911,0.366380144746593
"146","matching","A1","ps",50000,20,0.01,0.5,NA,6,0.0189701980041694,0.310154928303823,0.0387150843597291,0.0160896333517005,0.604220223255946
"147","matching","A1","ps",50000,20,0.01,0.5,NA,7,0.354307234799893,0.0558804583915062,0.708650646301635,-0.237223083500927,0.348984000283939
"148","counter-matching","A1","ps",50000,20,0.01,0.5,1,1,0.798765079945572,-0.0935260579024755,0.402641304071309,-0.312554367271099,0.125502251466148
"149","counter-matching","A1","ps",50000,20,0.01,0.5,1,2,0.589295477941418,-0.025479085300973,0.821413793300209,-0.246711369707988,0.195753199106042
"150","counter-matching","A1","ps",50000,20,0.01,0.5,1,3,0.0579751855907592,0.183564565033552,0.116462611583294,-0.0456244308074946,0.412753560874598
"151","counter-matching","A1","ps",50000,20,0.01,0.5,1,4,0.477018075258194,0.00664454271866865,0.954036234976916,-0.219297596139165,0.232586681576502
"152","counter-matching","A1","ps",50000,20,0.01,0.5,1,5,0.407460545573234,0.0273989741880945,0.814926775202967,-0.202018985458614,0.256816933834803
"153","counter-matching","A1","ps",50000,20,0.01,0.5,1,6,0.0273447889053476,0.224669104623046,0.0551999162070419,-0.00499944465949204,0.454337653905585
"154","counter-matching","A1","ps",50000,20,0.01,0.5,1,7,0.265066447861846,0.0716919284392461,0.530220972380803,-0.152173926955549,0.295557783834041
"155","matching","A2","ps",50000,20,0.01,0.5,NA,1,0.93369503018015,-0.206336432997829,0.133297497552069,-0.475724502179616,0.0630516361839593
"156","matching","A2","ps",50000,20,0.01,0.5,NA,2,0.528399431971854,-0.0101523714640177,0.943201379572088,-0.289439273672631,0.269134530744596
"157","matching","A2","ps",50000,20,0.01,0.5,NA,3,0.188172246749328,0.130620182417064,0.376683716319019,-0.158977271330137,0.420217636164266
"158","matching","A2","ps",50000,20,0.01,0.5,NA,4,0.263799252705392,0.0887281155337215,0.527733909158194,-0.18666768292378,0.364123913991223
"159","matching","A2","ps",50000,20,0.01,0.5,NA,5,0.127754410147014,0.161969327945056,0.256028337716966,-0.117521848123158,0.44146050401327
"160","matching","A2","ps",50000,20,0.01,0.5,NA,6,0.00227817490159254,0.418710334856778,0.00485931075031972,0.127306048440748,0.710114621272807
"161","matching","A2","ps",50000,20,0.01,0.5,NA,7,0.237525262026976,0.102129494875886,0.475242404944243,-0.178230497864933,0.382489487616705
"162","counter-matching","A2","ps",50000,20,0.01,0.5,1,1,0.79803480621177,-0.0929461124057087,0.40409957344088,-0.311292313111658,0.125400088300241
"163","counter-matching","A2","ps",50000,20,0.01,0.5,1,2,0.631739235999799,-0.0377403279826575,0.736536582925454,-0.257598111105765,0.18211745514045
"164","counter-matching","A2","ps",50000,20,0.01,0.5,1,3,0.0411183296477196,0.202026627873288,0.0827582650972836,-0.0262081909734098,0.430261446719985
"165","counter-matching","A2","ps",50000,20,0.01,0.5,1,4,0.431131383367261,0.0200675630508071,0.862265054768974,-0.206639136194907,0.246774262296521
"166","counter-matching","A2","ps",50000,20,0.01,0.5,1,5,0.407460545573234,0.0273989741880947,0.814926775202966,-0.202018985458614,0.256816933834803
"167","counter-matching","A2","ps",50000,20,0.01,0.5,1,6,0.0406044357640993,0.203401072585008,0.0817340156751171,-0.0256194091553239,0.43242155432534
"168","counter-matching","A2","ps",50000,20,0.01,0.5,1,7,0.304328265212341,0.0582689081200214,0.608707218874701,-0.164822651201334,0.281360467441377
"169","matching","A1","ps",25000,4,0.05,0.1,NA,1,0.589576380729036,-0.0512932943859304,0.820866543326719,-0.495283713330483,0.392697124558622
"170","matching","A1","ps",25000,4,0.05,0.1,NA,2,0.0871156941240125,0.310154928303823,0.175959281732756,-0.139037229488716,0.759347086096363
"171","matching","A1","ps",25000,4,0.05,0.1,NA,3,0.453413723395207,0.0273989741880944,0.906830347818749,-0.431436945105325,0.486234893481514
"172","matching","A1","ps",25000,4,0.05,0.1,NA,4,0.544789999745099,-0.025317807984278,0.910422382888186,-0.466379498270019,0.415743882301463
"173","matching","A1","ps",25000,4,0.05,0.1,NA,5,0.830510078010439,-0.2295744416445,0.340039952003244,-0.701185479041173,0.242036595752173
