"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"161","matching","A2","ps",10000,2,0.1,0.5,NA,7,0.00643054156930623,0.505548566642759,0.0138435173655109,0.1029736563059,0.908123476979618
"162","counter-matching","A2","ps",10000,2,0.1,0.5,1,1,0.410797570766405,0.0339015516755921,0.821603540912298,-0.26078060739402,0.328583710745204
"163","counter-matching","A2","ps",10000,2,0.1,0.5,1,2,4.80829413443962e-05,0.615185638701958,0.000123415807533338,0.301128238231624,0.929243039172293
"164","counter-matching","A2","ps",10000,2,0.1,0.5,1,3,0.000138119861973651,0.591677720174076,0.000338230226949953,0.268119794761549,0.915235645586604
"165","counter-matching","A2","ps",10000,2,0.1,0.5,1,4,0.000470340506028344,0.520304367686451,0.00107291320689547,0.208510021379003,0.8320987139939
"166","counter-matching","A2","ps",10000,2,0.1,0.5,1,5,0.0279510681790005,0.294508037522173,0.0567922827722733,-0.00851223072071322,0.597528305765059
"167","counter-matching","A2","ps",10000,2,0.1,0.5,1,6,0.00107798815181714,0.479573080251543,0.00237635334273877,0.170243662682129,0.788902497820958
"168","counter-matching","A2","ps",10000,2,0.1,0.5,1,7,0.0137330420899786,0.338454397825144,0.0282109303530889,0.0361501793939275,0.64075861625636
"169","matching","A1","ps",50000,2,0.01,0.1,NA,1,0.00105606892580534,0.676340060725311,0.00255984263707895,0.236842508060792,1.11583761338983
"170","matching","A1","ps",50000,2,0.01,0.1,NA,2,0.000867445011098811,0.613104472516681,0.00204446442084782,0.223421859566689,1.00278708546667
"171","matching","A1","ps",50000,2,0.01,0.1,NA,3,0.0565700040760032,0.316337328212135,0.114646098853411,-0.0766585027851381,0.709333159209408
"172","matching","A1","ps",50000,2,0.01,0.1,NA,4,0.0956829363928585,0.264151575041585,0.192657291537874,-0.133257195099457,0.661560345182627
"173","matching","A1","ps",50000,2,0.01,0.1,NA,5,0.0956829363928585,0.264151575041585,0.192657291537874,-0.133257195099457,0.661560345182627
"174","matching","A1","ps",50000,2,0.01,0.1,NA,6,0.00122091721013839,0.632522558163716,0.00287756957746663,0.216581604416395,1.04846351191104
"175","matching","A1","ps",50000,2,0.01,0.1,NA,7,0.379119731807456,0.0631789016145651,0.758278414176216,-0.339197903323985,0.465555706553115
"176","counter-matching","A1","ps",50000,2,0.01,0.1,1,1,0.000159108590157553,0.75377180237638,0.000437827649722072,0.333607989527764,1.173935615225
"177","counter-matching","A1","ps",50000,2,0.01,0.1,1,2,0.00104122179041866,0.572519192634198,0.00239283891848929,0.202985223500825,0.942053161767571
"178","counter-matching","A1","ps",50000,2,0.01,0.1,1,3,0.00934135411756376,0.449916870674945,0.0196963429545166,0.0717909676607262,0.828042773689165
