"","algo","approach","n","n.cova","event.prob","ttm.prob","mh_pval","clog_coef","clog_pval"
"clog_ps1.A1.4.79.6.0.5.92","A1","ps",10000,4,10,0.5,0.457310693949844,0.0224728558520531,0.915584290108931
"clog_ps1.A1.4.79.6.0.5.93","A1","ps",10000,4,10,0.5,0.980340815459131,-0.516690743187604,0.0171050164737136
"clog_ps1.A1.4.79.6.0.5.94","A1","ps",10000,4,10,0.5,0.5,-0.0180185055026768,0.924382726800464
"clog_ps1.A1.4.79.6.0.5.95","A1","ps",10000,4,10,0.5,0.309411696627162,0.0540672212679333,0.775864245678257
"clog_ps1.A1.4.79.6.0.5.96","A1","ps",10000,4,10,0.5,0.870461669648823,-0.185717145795093,0.336618054571834
"clog_ps1.A1.4.79.6.0.5.97","A1","ps",10000,4,10,0.5,0.870461669648823,-0.218689200964829,0.274673645819888
"clog_ps1.A1.4.79.6.0.5.98","A1","ps",10000,4,10,0.5,0.843788894378653,-0.113328685307003,0.560257032547714
"clog_ps1.A1.4.79.6.0.5.99","A1","ps",10000,4,10,0.5,0.035020668437308,0.386772975095575,0.0733232656592062
"clog_ps1.A1.4.79.6.0.5.100","A1","ps",10000,4,10,0.5,0.373865082312067,0.232622295268753,0.260150458857022
"clog_ps1.A1.10.26.3.0.1.1","A1","ps",20000,10,1,0.1,0.814453315238651,-0.485507815769315,0.279943419654728
"clog_ps1.A1.10.26.3.0.1.2","A1","ps",20000,10,1,0.1,0.0249301018784535,0.693147178402484,0.0895347727601966
"clog_ps1.A1.10.26.3.0.1.3","A1","ps",20000,10,1,0.1,0.766572864588637,-0.356674943938601,0.469210446475963
"clog_ps1.A1.10.26.3.0.1.4","A1","ps",20000,10,1,0.1,0.703509950991287,-0.287682072451775,0.594252558258542
"clog_ps1.A1.10.26.3.0.1.5","A1","ps",20000,10,1,0.1,0.5,-0.154150679827258,0.69517334211627
"clog_ps1.A1.10.26.3.0.1.6","A1","ps",20000,10,1,0.1,0.41741366459262,0.0870113769242422,0.834878672501697
"clog_ps1.A1.10.26.3.0.1.7","A1","ps",20000,10,1,0.1,0.5,0,1
"clog_ps1.A1.10.26.3.0.1.8","A1","ps",20000,10,1,0.1,0.308537538725987,0.251314428280905,0.618000180063476
"clog_ps1.A1.10.26.3.0.1.9","A1","ps",20000,10,1,0.1,0.137616762037417,0.485507815769315,0.279943419654728
"clog_ps1.A1.10.26.3.0.1.10","A1","ps",20000,10,1,0.1,0.404182577957255,0.117783035112988,0.808473731358478
"clog_ps1.A1.10.26.3.0.1.11","A1","ps",20000,10,1,0.1,0.341545699154804,0.167054084663166,0.683439627231701
"clog_ps1.A1.10.26.3.0.1.12","A1","ps",20000,10,1,0.1,0.423694829843357,0.0741079721324495,0.847424147616718
"clog_ps1.A1.10.26.3.0.1.13","A1","ps",20000,10,1,0.1,0.5,0,1
"clog_ps1.A1.10.26.3.0.1.14","A1","ps",20000,10,1,0.1,0.725746882249926,-0.241162056816887,0.549474018091027
"clog_ps1.A1.10.26.3.0.1.15","A1","ps",20000,10,1,0.1,0.5,0,1
"clog_ps1.A1.10.26.3.0.1.16","A1","ps",20000,10,1,0.1,0.5,0,1
"clog_ps1.A1.10.26.3.0.1.17","A1","ps",20000,10,1,0.1,0.82711070692442,-0.451985123738722,0.349875239536702
"clog_ps1.A1.10.26.3.0.1.18","A1","ps",20000,10,1,0.1,0.216383790333892,0.310154928303823,0.434608975055544
"clog_ps1.A1.10.26.3.0.1.19","A1","ps",20000,10,1,0.1,0.0898562474394999,0.619039207981312,0.186682897588508
"clog_ps1.A1.10.26.3.0.1.20","A1","ps",20000,10,1,0.1,0.0359303191129258,0.753771795256979,0.078733416223906
"clog_ps1.A1.10.26.3.0.1.21","A1","ps",20000,10,1,0.1,0.0652850090578682,0.587786664701256,0.13614242851104
"clog_ps1.A1.10.26.3.0.1.22","A1","ps",20000,10,1,0.1,0.409272904191022,0.105360515408545,0.818628249884092
"clog_ps1.A1.10.26.3.0.1.23","A1","ps",20000,10,1,0.1,0.334907678799708,0.182321556793955,0.670245265976437
"clog_ps1.A1.10.26.3.0.1.24","A1","ps",20000,10,1,0.1,0.390755647499357,0.154150679827258,0.78172199280177
"clog_ps1.A1.10.26.3.0.1.25","A1","ps",20000,10,1,0.1,0.945853172050495,-0.485507815769315,0.279943419654728
"clog_ps1.A1.10.26.3.0.1.26","A1","ps",20000,10,1,0.1,0.17288929307558,0.451985123738722,0.349875239536702
"clog_ps1.A1.10.26.3.0.1.27","A1","ps",20000,10,1,0.1,0.41741366459262,0.0870113769242421,0.834878672501697
"clog_ps1.A1.10.26.3.0.1.28","A1","ps",20000,10,1,0.1,0.39812670736882,0.133531391318235,0.796401381472795
"clog_ps1.A1.10.26.3.0.1.29","A1","ps",20000,10,1,0.1,0.5,-0.0800427076370706,0.841522329381647
"clog_ps1.A1.10.26.3.0.1.30","A1","ps",20000,10,1,0.1,0.365800294479951,0.17185025692666,0.612527375226433
"clog_ps1.A1.10.26.3.0.1.31","A1","ps",20000,10,1,0.1,0.857475296298694,-0.587786664701256,0.291970300369013
"clog_ps1.A1.10.26.3.0.1.32","A1","ps",20000,10,1,0.1,0.0541468279495045,0.773189878028441,0.11720945012066
"clog_ps1.A1.10.26.3.0.1.33","A1","ps",20000,10,1,0.1,0.855577816826758,-0.379489621704574,0.291735384216114
"clog_ps1.A1.10.26.3.0.1.34","A1","ps",20000,10,1,0.1,0.975069898121547,-0.810930216216329,0.0563346295657277
"clog_ps1.A1.10.26.3.0.1.35","A1","ps",20000,10,1,0.1,0.224845898984445,0.287682072451776,0.451252537343088
"clog_ps1.A1.10.26.3.0.1.36","A1","ps",20000,10,1,0.1,0.148573265174235,0.441832752275934,0.301070803419657
"clog_ps1.A1.10.26.3.0.1.37","A1","ps",20000,10,1,0.1,0.265807288440806,0.262364264467489,0.532790006545515
"clog_ps1.A1.10.26.3.0.1.38","A1","ps",20000,10,1,0.1,0.0165031288306162,0.826678573184468,0.0681159235632319
"clog_ps1.A1.10.26.3.0.1.39","A1","ps",20000,10,1,0.1,0.318675944116969,0.105360515408545,0.818628249884091
"clog_ps1.A1.10.26.3.0.1.40","A1","ps",20000,10,1,0.1,0.658454300845196,-0.167054084663167,0.683439627231701
"clog_ps1.A1.10.26.3.0.1.41","A1","ps",20000,10,1,0.1,0.841344746068543,-0.405465108107289,0.320620964885315
"clog_ps1.A1.10.26.3.0.1.42","A1","ps",20000,10,1,0.1,0.167961906575868,0.374693449441137,0.338746749373203
"clog_ps1.A1.10.26.3.0.1.43","A1","ps",20000,10,1,0.1,0.5,0,1
"clog_ps1.A1.10.26.3.0.1.44","A1","ps",20000,10,1,0.1,0.665092321200292,-0.182321556793955,0.670245265976437
"clog_ps1.A1.10.26.3.0.1.45","A1","ps",20000,10,1,0.1,0.823419823342006,-0.348306694268123,0.355590512469625
"clog_ps1.A1.10.26.3.0.1.46","A1","ps",20000,10,1,0.1,0.775154101015555,-0.287682072451776,0.451252537343089
"clog_ps1.A1.10.26.3.0.1.47","A1","ps",20000,10,1,0.1,0.151741832012421,0.356674943938601,0.306044423738623
"clog_ps1.A1.10.26.3.0.1.48","A1","ps",20000,10,1,0.1,0.5,0,1
"clog_ps1.A1.10.26.3.0.1.49","A1","ps",20000,10,1,0.1,0.436390061896956,0.0512932943859304,0.872793950452343
"clog_ps1.A1.10.26.3.0.1.50","A1","ps",20000,10,1,0.1,0.334907678799708,0.0870113769242424,0.834878672501696
"clog_ps1.A1.10.26.3.0.1.51","A1","ps",20000,10,1,0.1,0.889664319040077,-0.5753641447562,0.167317721640681
"clog_ps1.A1.10.26.3.0.1.52","A1","ps",20000,10,1,0.1,0.71126566878635,-0.207639364778244,0.578151716260274
"clog_ps1.A1.10.26.3.0.1.53","A1","ps",20000,10,1,0.1,0.871580371021072,-0.435318071255351,0.260593467376932
"clog_ps1.A1.10.26.3.0.1.54","A1","ps",20000,10,1,0.1,0.0968232156346103,0.492476485082534,0.198155699103266
"clog_ps1.A1.10.26.3.0.1.55","A1","ps",20000,10,1,0.1,0.862383237962583,-0.485507815769315,0.279943419654728
"clog_ps1.A1.10.26.3.0.1.56","A1","ps",20000,10,1,0.1,0.41741366459262,0.0870113769242422,0.834878672501697
"clog_ps1.A1.10.26.3.0.1.57","A1","ps",20000,10,1,0.1,0.41741366459262,0.0870113769242421,0.834878672501697
"clog_ps1.A1.10.26.3.0.1.58","A1","ps",20000,10,1,0.1,0.803115682678504,-0.367724780125111,0.396428580594401
"clog_ps1.A1.10.26.3.0.1.59","A1","ps",20000,10,1,0.1,0.0109050595718612,1.04145387482807,0.0282937105498311
"clog_ps1.A1.10.26.3.0.1.60","A1","ps",20000,10,1,0.1,0.734192711559194,-0.26236426446749,0.532790006545515
"clog_ps1.A1.10.26.3.0.1.61","A1","ps",20000,10,1,0.1,0.841344746068543,-0.405465108107289,0.320620964885315
"clog_ps1.A1.10.26.3.0.1.62","A1","ps",20000,10,1,0.1,0.41741366459262,0,1
"clog_ps1.A1.10.26.3.0.1.63","A1","ps",20000,10,1,0.1,0.734192711559194,-0.336472236621158,0.416414364181267
"clog_ps1.A1.10.26.3.0.1.64","A1","ps",20000,10,1,0.1,0.256345380130962,0.287682072451776,0.514142121200266
"clog_ps1.A1.10.26.3.0.1.65","A1","ps",20000,10,1,0.1,0.158655253931457,0.405465108107288,0.320620964885315
"clog_ps1.A1.10.26.3.0.1.66","A1","ps",20000,10,1,0.1,0.420740290560897,0.0800427076370704,0.841522329381647
"clog_ps1.A1.10.26.3.0.1.67","A1","ps",20000,10,1,0.1,0.725746882249926,-0.241162056816887,0.549474018091027
"clog_ps1.A1.10.26.3.0.1.68","A1","ps",20000,10,1,0.1,0.341545699154804,0.167054084663166,0.683439627231701
"clog_ps1.A1.10.26.3.0.1.69","A1","ps",20000,10,1,0.1,0.743654619869038,-0.287682072451775,0.514142121200266
"clog_ps1.A1.10.26.3.0.1.70","A1","ps",20000,10,1,0.1,0.216383790333892,0.310154928303823,0.434608975055544
"clog_ps1.A1.10.26.3.0.1.71","A1","ps",20000,10,1,0.1,0.104333893849132,0.459532329372911,0.212675286249614
"clog_ps1.A1.10.26.3.0.1.72","A1","ps",20000,10,1,0.1,0.665092321200292,-0.182321556793955,0.670245265976437
"clog_ps1.A1.10.26.3.0.1.73","A1","ps",20000,10,1,0.1,0.889664319040077,-0.510825623739934,0.22569259553875
"clog_ps1.A1.10.26.3.0.1.74","A1","ps",20000,10,1,0.1,0.586370326718644,0.0870113769242421,0.834878672501697
"clog_ps1.A1.10.26.3.0.1.75","A1","ps",20000,10,1,0.1,0.167961906575868,0.374693449441137,0.338746749373203
"clog_ps1.A1.10.26.3.0.1.76","A1","ps",20000,10,1,0.1,0.895666106150868,-0.459532329372911,0.212675286249614
"clog_ps1.A1.10.26.3.0.1.77","A1","ps",20000,10,1,0.1,0.586370326718644,-0.0953101796806688,0.827323681628341
"clog_ps1.A1.10.26.3.0.1.78","A1","ps",20000,10,1,0.1,0.948764782570125,-0.5753641447562,0.167317721640681
"clog_ps1.A1.10.26.3.0.1.79","A1","ps",20000,10,1,0.1,0.734192711559194,-0.26236426446749,0.532790006545515
"clog_ps1.A1.10.26.3.0.1.80","A1","ps",20000,10,1,0.1,0.60187329263118,-0.133531391318235,0.796401381472795
"clog_ps1.A1.10.26.3.0.1.81","A1","ps",20000,10,1,0.1,0.144422183173242,0.379489621704574,0.291735384216114
"clog_ps1.A1.10.26.3.0.1.82","A1","ps",20000,10,1,0.1,0.202690278229471,0.470003629238039,0.409689081059206
"clog_ps1.A1.10.26.3.0.1.83","A1","ps",20000,10,1,0.1,0.725746882249926,-0.241162056816888,0.549474018091027
"clog_ps1.A1.10.26.3.0.1.84","A1","ps",20000,10,1,0.1,0.595817422042745,-0.117783035112988,0.808473731358478
"clog_ps1.A1.10.26.3.0.1.85","A1","ps",20000,10,1,0.1,0.851426734825765,-0.441832752275935,0.301070803419657
"clog_ps1.A1.10.26.3.0.1.86","A1","ps",20000,10,1,0.1,0.955959244168905,-0.762140043722065,0.0959098091750917
"clog_ps1.A1.10.26.3.0.1.87","A1","ps",20000,10,1,0.1,0.357500327344045,0.133531392624523,0.715203053361471
"clog_ps1.A1.10.26.3.0.1.88","A1","ps",20000,10,1,0.1,0.185546684761349,0.405465108107288,0.374363512135996
"clog_ps1.A1.10.26.3.0.1.89","A1","ps",20000,10,1,0.1,0.413629673281356,0.0953101796806683,0.827323681628342
"clog_ps1.A1.10.26.3.0.1.90","A1","ps",20000,10,1,0.1,0.0721998961065357,0.628608658892203,0.151046918587767
"clog_ps1.A1.10.26.3.0.1.91","A1","ps",20000,10,1,0.1,0.569097783475495,0,1
"clog_ps1.A1.10.26.3.0.1.92","A1","ps",20000,10,1,0.1,0.0807566592337711,0.5753641447562,0.167317721640681
"clog_ps1.A1.10.26.3.0.1.93","A1","ps",20000,10,1,0.1,0.41741366459262,0.0870113769242422,0.834878672501697
"clog_ps1.A1.10.26.3.0.1.94","A1","ps",20000,10,1,0.1,0.347443301186237,0.0741079721324494,0.847424147616718
"clog_ps1.A1.10.26.3.0.1.95","A1","ps",20000,10,1,0.1,0.863339160853851,-0.405465108107289,0.276605237854056
"clog_ps1.A1.10.26.3.0.1.96","A1","ps",20000,10,1,0.1,0.196884317321496,0.367724780125111,0.396428580594401
"clog_ps1.A1.10.26.3.0.1.97","A1","ps",20000,10,1,0.1,0.766572864588637,-0.356674943938601,0.469210446475963
"clog_ps1.A1.10.26.3.0.1.98","A1","ps",20000,10,1,0.1,0.665092321200292,-0.182321556793955,0.670245265976437
"clog_ps1.A1.10.26.3.0.1.99","A1","ps",20000,10,1,0.1,0.5,0,1
"clog_ps1.A1.10.26.3.0.1.100","A1","ps",20000,10,1,0.1,0.5,0,1
"clog_ps1.A1.10.26.3.0.5.1","A1","ps",20000,10,1,0.5,0.968312985300135,-0.354171813720495,0.0859609284661141
"clog_ps1.A1.10.26.3.0.5.2","A1","ps",20000,10,1,0.5,0.105451463028305,0.26236426446749,0.212212240508293
"clog_ps1.A1.10.26.3.0.5.3","A1","ps",20000,10,1,0.5,0.814453315238651,-0.169076330043934,0.442822695049065
"clog_ps1.A1.10.26.3.0.5.4","A1","ps",20000,10,1,0.5,0.694158685717211,-0.103184236019802,0.611840559021208
"clog_ps1.A1.10.26.3.0.5.5","A1","ps",20000,10,1,0.5,0.339961392526076,0.103184236019802,0.611840559021209
"clog_ps1.A1.10.26.3.0.5.6","A1","ps",20000,10,1,0.5,0.814453315238651,-0.200670695462151,0.371895610969762
"clog_ps1.A1.10.26.3.0.5.7","A1","ps",20000,10,1,0.5,0.578489011815138,-0.0392207131530333,0.84303190650644
"clog_ps1.A1.10.26.3.0.5.8","A1","ps",20000,10,1,0.5,0.419946436635634,0.0606246218112159,0.763059800873434
"clog_ps1.A1.10.26.3.0.5.9","A1","ps",20000,10,1,0.5,0.846282917036302,-0.204794412646013,0.313267546044894
"clog_ps1.A1.10.26.3.0.5.10","A1","ps",20000,10,1,0.5,0.586370326718644,-0.0930904229611454,0.666340847978558
"clog_ps1.A1.10.26.3.0.5.11","A1","ps",20000,10,1,0.5,0.458705630096021,0.0210534091978296,0.918283664932981
"clog_ps1.A1.10.26.3.0.5.12","A1","ps",20000,10,1,0.5,0.00204445630171435,0.621688216125877,0.00692543814761834
"clog_ps1.A1.10.26.3.0.5.13","A1","ps",20000,10,1,0.5,0.854079727428106,-0.22314355131421,0.292841399257467
"clog_ps1.A1.10.26.3.0.5.14","A1","ps",20000,10,1,0.5,0.959434681755526,-0.354171813720495,0.0859609284661145
"clog_ps1.A1.10.26.3.0.5.15","A1","ps",20000,10,1,0.5,0.339961392526076,0.122602322092332,0.544705951205324
"clog_ps1.A1.10.26.3.0.5.16","A1","ps",20000,10,1,0.5,0.889188198770303,-0.287682072451776,0.191959857338743
"clog_ps1.A1.10.26.3.0.5.17","A1","ps",20000,10,1,0.5,0.776150463767353,-0.139761942375159,0.517974790556169
"clog_ps1.A1.10.26.3.0.5.18","A1","ps",20000,10,1,0.5,0.110811801229697,0.273293334999678,0.223061798264674
"clog_ps1.A1.10.26.3.0.5.19","A1","ps",20000,10,1,0.5,0.619666056117725,-0.0816780309722585,0.686250426995381
"clog_ps1.A1.10.26.3.0.5.20","A1","ps",20000,10,1,0.5,0.265807288440806,0.105360515408545,0.608124826726002
"clog_ps1.A1.10.26.3.0.5.21","A1","ps",20000,10,1,0.5,0.692348722154745,-0.101096116684638,0.61545301213292
"clog_ps1.A1.10.26.3.0.5.22","A1","ps",20000,10,1,0.5,0.348817720226434,0.0755075524838973,0.697703717680683
"clog_ps1.A1.10.26.3.0.5.23","A1","ps",20000,10,1,0.5,0.792891910878737,-0.141650517063027,0.482093988851059
"clog_ps1.A1.10.26.3.0.5.24","A1","ps",20000,10,1,0.5,0.140443762659785,0.233614851181505,0.281981143671511
"clog_ps1.A1.10.26.3.0.5.25","A1","ps",20000,10,1,0.5,0.987627663976801,-0.405465108107289,0.0469927826181707
"clog_ps1.A1.10.26.3.0.5.26","A1","ps",20000,10,1,0.5,0.672639576990711,-0.123613955967177,0.578756501130021
"clog_ps1.A1.10.26.3.0.5.27","A1","ps",20000,10,1,0.5,0.91352254100579,-0.26236426446749,0.212212240508293
"clog_ps1.A1.10.26.3.0.5.28","A1","ps",20000,10,1,0.5,0.336644989829998,0.0659579677823827,0.753195649717882
"clog_ps1.A1.10.26.3.0.5.29","A1","ps",20000,10,1,0.5,0.376576182382957,0.0434851119392286,0.834840154905357
"clog_ps1.A1.10.26.3.0.5.30","A1","ps",20000,10,1,0.5,0.0341826564446772,0.395895657091397,0.0701806495433109
"clog_ps1.A1.10.26.3.0.5.31","A1","ps",20000,10,1,0.5,0.800462401725881,-0.178248231406319,0.399699123932037
"clog_ps1.A1.10.26.3.0.5.32","A1","ps",20000,10,1,0.5,0.0405653182444741,0.354171813720495,0.0859609284661145
"clog_ps1.A1.10.26.3.0.5.33","A1","ps",20000,10,1,0.5,0.338328660858212,0.0870113769242422,0.676753527081614
"clog_ps1.A1.10.26.3.0.5.34","A1","ps",20000,10,1,0.5,0.824656231976008,-0.186102279633861,0.361508636584901
"clog_ps1.A1.10.26.3.0.5.35","A1","ps",20000,10,1,0.5,0.196884317321496,0.157628944203583,0.458553456259632
"clog_ps1.A1.10.26.3.0.5.36","A1","ps",20000,10,1,0.5,0.741182940708327,-0.161268147596122,0.453455805230293
"clog_ps1.A1.10.26.3.0.5.37","A1","ps",20000,10,1,0.5,0.805838385510538,-0.20294084399669,0.340912939364732
"clog_ps1.A1.10.26.3.0.5.38","A1","ps",20000,10,1,0.5,0.766039596334131,-0.105360515408545,0.608124826726003
"clog_ps1.A1.10.26.3.0.5.39","A1","ps",20000,10,1,0.5,0.630558659818236,-0.0487901641682903,0.82521612378749
"clog_ps1.A1.10.26.3.0.5.40","A1","ps",20000,10,1,0.5,0.699910256429723,-0.064538521129486,0.7557766553266
"clog_ps1.A1.10.26.3.0.5.41","A1","ps",20000,10,1,0.5,0.143211011388929,0.22825865198098,0.287467847216012
"clog_ps1.A1.10.26.3.0.5.42","A1","ps",20000,10,1,0.5,0.0765209420794101,0.293761118528155,0.154520532013919
"clog_ps1.A1.10.26.3.0.5.43","A1","ps",20000,10,1,0.5,0.623423817617043,-0.0434851119392288,0.834840154905356
"clog_ps1.A1.10.26.3.0.5.44","A1","ps",20000,10,1,0.5,0.886362252500018,-0.287682072451776,0.191959857338743
"clog_ps1.A1.10.26.3.0.5.45","A1","ps",20000,10,1,0.5,0.5,0,1
"clog_ps1.A1.10.26.3.0.5.46","A1","ps",20000,10,1,0.5,0.731993315231089,-0.0833816088905171,0.683178199528253
"clog_ps1.A1.10.26.3.0.5.47","A1","ps",20000,10,1,0.5,0.704040168299511,-0.11247798342669,0.596306314320376
"clog_ps1.A1.10.26.3.0.5.48","A1","ps",20000,10,1,0.5,0.45681333053143,0.0235304974101875,0.913628645877477
"clog_ps1.A1.10.26.3.0.5.49","A1","ps",20000,10,1,0.5,0.58258633540738,-0.064538521129486,0.7557766553266
"clog_ps1.A1.10.26.3.0.5.50","A1","ps",20000,10,1,0.5,0.859556237340215,-0.207639364778244,0.335462172665574
"clog_ps1.A1.10.26.3.0.5.51","A1","ps",20000,10,1,0.5,0.770955882642095,-0.0870113769242424,0.676753527081613
"clog_ps1.A1.10.26.3.0.5.52","A1","ps",20000,10,1,0.5,0.946100893061295,-0.367724780125111,0.0898794939247662
"clog_ps1.A1.10.26.3.0.5.53","A1","ps",20000,10,1,0.5,0.968554564346283,-0.405465108107289,0.0853883224647409
"clog_ps1.A1.10.26.3.0.5.54","A1","ps",20000,10,1,0.5,0.934434748565175,-0.274436845701758,0.202238898352175
"clog_ps1.A1.10.26.3.0.5.55","A1","ps",20000,10,1,0.5,0.369441340181764,0.0487901641682899,0.825216123787491
"clog_ps1.A1.10.26.3.0.5.56","A1","ps",20000,10,1,0.5,0.736455371567231,-0.154150679827258,0.463513691401969
"clog_ps1.A1.10.26.3.0.5.57","A1","ps",20000,10,1,0.5,0.589576380729036,-0.0500104205733041,0.823081405813567
"clog_ps1.A1.10.26.3.0.5.58","A1","ps",20000,10,1,0.5,0.5,-0.0215062052209594,0.917412846086169
"clog_ps1.A1.10.26.3.0.5.59","A1","ps",20000,10,1,0.5,0.0256262914286848,0.413975797774884,0.0448615239317109
"clog_ps1.A1.10.26.3.0.5.60","A1","ps",20000,10,1,0.5,0.384848971890645,0.0571584138364919,0.769728406207145
"clog_ps1.A1.10.26.3.0.5.61","A1","ps",20000,10,1,0.5,0.541744046068053,-0.0219789067187711,0.91651358214353
"clog_ps1.A1.10.26.3.0.5.62","A1","ps",20000,10,1,0.5,0.894548536971695,-0.26236426446749,0.212212240508293
"clog_ps1.A1.10.26.3.0.5.63","A1","ps",20000,10,1,0.5,0.372440809772978,0.0689928714740537,0.747778490524448
"clog_ps1.A1.10.26.3.0.5.64","A1","ps",20000,10,1,0.5,0.418284440613888,0.0416726964001891,0.838268027754479
"clog_ps1.A1.10.26.3.0.5.65","A1","ps",20000,10,1,0.5,0.00738448660961277,0.498991166100492,0.0217263460129011
"clog_ps1.A1.10.26.3.0.5.66","A1","ps",20000,10,1,0.5,0.731993315231089,-0.147635998806065,0.473045271005064
"clog_ps1.A1.10.26.3.0.5.67","A1","ps",20000,10,1,0.5,0.336644989829998,0.110000895214329,0.600363221992142
"clog_ps1.A1.10.26.3.0.5.68","A1","ps",20000,10,1,0.5,0.736455371567231,-0.133531392624523,0.527396092183564
"clog_ps1.A1.10.26.3.0.5.69","A1","ps",20000,10,1,0.5,0.5,-0.0219789067187711,0.91651358214353
"clog_ps1.A1.10.26.3.0.5.70","A1","ps",20000,10,1,0.5,0.408076677379064,0,1
"clog_ps1.A1.10.26.3.0.5.71","A1","ps",20000,10,1,0.5,0.697936846335416,-0.105360515408545,0.608124826726003
"clog_ps1.A1.10.26.3.0.5.72","A1","ps",20000,10,1,0.5,0.734192711559194,-0.130620182417064,0.531906239222217
"clog_ps1.A1.10.26.3.0.5.73","A1","ps",20000,10,1,0.5,0.13446249025581,0.22314355131421,0.269918072824897
"clog_ps1.A1.10.26.3.0.5.74","A1","ps",20000,10,1,0.5,0.748832522819749,-0.173271721274037,0.437273437752225
"clog_ps1.A1.10.26.3.0.5.75","A1","ps",20000,10,1,0.5,0.743654619869038,-0.161268147596122,0.453455805230292
"clog_ps1.A1.10.26.3.0.5.76","A1","ps",20000,10,1,0.5,0.697936846335416,-0.107630663903014,0.604300825371075
"clog_ps1.A1.10.26.3.0.5.77","A1","ps",20000,10,1,0.5,0.0357729862945032,0.35937400090775,0.0934434907066465
"clog_ps1.A1.10.26.3.0.5.78","A1","ps",20000,10,1,0.5,0.86553750974419,-0.258861633916288,0.197070194585681
"clog_ps1.A1.10.26.3.0.5.79","A1","ps",20000,10,1,0.5,0.713127266102067,-0.100083458382946,0.65485556600675
"clog_ps1.A1.10.26.3.0.5.80","A1","ps",20000,10,1,0.5,0.0494434543896418,0.343771539102748,0.100553582535781
"clog_ps1.A1.10.26.3.0.5.81","A1","ps",20000,10,1,0.5,0.334907678799708,0.11247798342669,0.596306314320375
"clog_ps1.A1.10.26.3.0.5.82","A1","ps",20000,10,1,0.5,0.0677965006331511,0.340325805937137,0.113569808005086
"clog_ps1.A1.10.26.3.0.5.83","A1","ps",20000,10,1,0.5,0.704040168299511,-0.0909717781164563,0.669922457618794
"clog_ps1.A1.10.26.3.0.5.84","A1","ps",20000,10,1,0.5,0.0765209420794101,0.293761118528156,0.154520532013917
"clog_ps1.A1.10.26.3.0.5.85","A1","ps",20000,10,1,0.5,0.856788988611071,-0.154150679827258,0.463513691401969
"clog_ps1.A1.10.26.3.0.5.86","A1","ps",20000,10,1,0.5,0.300089743570277,0.0851578082840619,0.680014119133457
"clog_ps1.A1.10.26.3.0.5.87","A1","ps",20000,10,1,0.5,0.867977348577389,-0.227783930870712,0.265077671976113
"clog_ps1.A1.10.26.3.0.5.88","A1","ps",20000,10,1,0.5,0.748832522819749,-0.146603474191875,0.507973680342657
"clog_ps1.A1.10.26.3.0.5.89","A1","ps",20000,10,1,0.5,0.580053563364366,-0.0408219945199277,0.839903839331385
"clog_ps1.A1.10.26.3.0.5.90","A1","ps",20000,10,1,0.5,0.581715559386112,-0.0833816088905171,0.683178199528253
"clog_ps1.A1.10.26.3.0.5.91","A1","ps",20000,10,1,0.5,0.734192711559194,-0.107630663903014,0.604300825371074
"clog_ps1.A1.10.26.3.0.5.92","A1","ps",20000,10,1,0.5,0.854079727428106,-0.22314355131421,0.292841399257467
"clog_ps1.A1.10.26.3.0.5.93","A1","ps",20000,10,1,0.5,0.674693518033623,-0.0759859069525791,0.735781329065461
"clog_ps1.A1.10.26.3.0.5.94","A1","ps",20000,10,1,0.5,0.694158685717211,-0.103184236019802,0.611840559021209
"clog_ps1.A1.10.26.3.0.5.95","A1","ps",20000,10,1,0.5,0.586370326718644,-0.0930904229611454,0.666340847978558
"clog_ps1.A1.10.26.3.0.5.96","A1","ps",20000,10,1,0.5,0.45681333053143,0.0235304974101875,0.913628645877478
"clog_ps1.A1.10.26.3.0.5.97","A1","ps",20000,10,1,0.5,0.194161614489462,0.157628944203583,0.458553456259633
"clog_ps1.A1.10.26.3.0.5.98","A1","ps",20000,10,1,0.5,0.5,-0.0198026272961781,0.920739626004129
"clog_ps1.A1.10.26.3.0.5.99","A1","ps",20000,10,1,0.5,0.22113969195361,0.143100843640673,0.513050328830557
"clog_ps1.A1.10.26.3.0.5.100","A1","ps",20000,10,1,0.5,0.668739708229971,-0.115069329784787,0.59212399072303
"clog_ps1.A1.10.55.2.0.1.1","A1","ps",10000,10,5,0.1,0.874325445594889,-0.538996500675662,0.257084020049373
