"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"138","counter-matching","A2","mhl",10000,2,0.1,0.1,1,5,0.0701843303858366,0.441832752275934,0.143605734675639,-0.150289985683982,1.03395549023585
"139","counter-matching","A2","mhl",10000,2,0.1,0.1,1,6,1.01727730683621e-07,20.2028947843557,0.996564172579208,-9175.16418445986,9215.56997402857
"140","counter-matching","A2","mhl",10000,2,0.1,0.1,1,7,0.00259672986903736,0.993251773010258,0.00729384461794761,0.267702233221481,1.71880131279904
"141","matching","A1","mhl",10000,2,0.1,0.5,NA,1,0.0109050595718612,0.487703206331904,0.023141909369771,0.0668113191409915,0.908595093522817
"142","matching","A1","mhl",10000,2,0.1,0.5,NA,2,0.0512352174298747,0.336472236621157,0.104095389777033,-0.0692788563635915,0.742223329605906
"143","matching","A1","mhl",10000,2,0.1,0.5,NA,3,5.96665540775199e-06,0.985816794522745,2.59480421819542e-05,0.526476442379827,1.44515714666566
"144","matching","A1","mhl",10000,2,0.1,0.5,NA,4,0.00131850500866615,0.64513796060307,0.00312024535386289,0.217329214937212,1.07294670626893
"145","matching","A1","mhl",10000,2,0.1,0.5,NA,5,0.00334765676937565,0.606135803256891,0.00757246880071479,0.161283768115958,1.05098783839783
"146","matching","A1","mhl",10000,2,0.1,0.5,NA,6,0.0934258536712611,0.269663566949101,0.188187764561753,-0.131968118909254,0.671295252807456
"147","matching","A1","mhl",10000,2,0.1,0.5,NA,7,0.0130912562947214,0.436717651609653,0.0273894513655332,0.048693590852134,0.824741712367171
"148","counter-matching","A1","mhl",10000,2,0.1,0.5,1,1,0.17288929307558,0.148420005118273,0.346221190544506,-0.160407050093906,0.457247060330452
"149","counter-matching","A1","mhl",10000,2,0.1,0.5,1,2,0.00080567003212928,0.495077266781369,0.00179708666688996,0.184258805015005,0.805895728547732
"150","counter-matching","A1","mhl",10000,2,0.1,0.5,1,3,2.46786200630567e-06,0.798507696217772,8.652249795598e-06,0.446683393791231,1.15033199864431
"151","counter-matching","A1","mhl",10000,2,0.1,0.5,1,4,0.00781443491401412,0.394654192003361,0.0163123374108561,0.072607610871923,0.716700773134799
"152","counter-matching","A1","mhl",10000,2,0.1,0.5,1,5,0.0166727667119686,0.338602162878977,0.0341948296250449,0.0252305153454299,0.651973810412524
"153","counter-matching","A1","mhl",10000,2,0.1,0.5,1,6,0.0174775363218153,0.345501643340525,0.0358675548909157,0.0227974514001384,0.668205835280911
